date,soname,catname,userdata,dataondisk,dedup
12-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tsprd654,3.75,0.11,33.2
12-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph444_dup,0,0,0
12-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph587_dup,4.04,0.11,37.3
12-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph657_dup,5.05,0.15,33.5
12-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd246_dup,0.79,0.03,30.1
12-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd370_dup,1.77,0.1,17.8
12-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13672_dup,0.02,0,16.8
12-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd13081,0.07,0.01,5.5
12-01-2025,ufphsor01.madc.att.com,usprd144_test,0,0,0
12-01-2025,ufphsor01.madc.att.com,UFP_Catalog_ulph189,2.53,0.11,23.5
12-01-2025,ufphsor01.madc.att.com,UFP_Catalog_usprd144,1.22,0.04,27.8
12-01-2025,ufphsor01.madc.att.com,UFP_Catalog_usprd445,2.4,0.06,42.3
12-01-2025,ufphsor01.madc.att.com,UFP_Catalog_ulpd10324,0.12,0.01,9.9
12-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_bspebr02,0.39,0.01,74.4
12-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_bspebr04,1.62,0.04,37.3
12-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_olph437,8.56,0.27,31.7
12-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd544,1,0.03,36
12-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd565,0.84,0.02,37.6
12-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd312,11.44,0.14,82.7
12-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_olpd11038,0.01,0,12.6
12-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_flpd633_dup,15.18,0.63,24
12-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd119_dup,0,0,0
12-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd304_dup,0.79,0.01,53.8
12-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd448_dup,3.01,0.15,20.4
12-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd475_dup,0.31,0.01,32.1
12-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd476_dup,0.18,0.01,34.1
12-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd508_dup,1.39,0.02,57.9
12-01-2025,ofphsor01.bodc.att.com,FFP_Local_BKUP,0.02,0.01,2.3
12-01-2025,ofphsor01.bodc.att.com,FFP_catalog_flpd11354_dup,0,0,7.8
12-01-2025,ofphsor01.bodc.att.com,FFP_catalog_flpd11355_dup,0.01,0,10.9
12-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_Linux_FS_olph437,0,0,0
12-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_Windows_FS_olph437,0,0,0
12-01-2025,ofphsor04.bodc.att.com,OFP_PROD_Linux_FS_olph437,0,0,1.7
12-01-2025,ofphsor04.bodc.att.com,OFP_PROD_Windows_FS_olph437,0,0,0
12-01-2025,ofphsor04.bodc.att.com,test,0,0,1.9
12-01-2025,ofphsor04.bodc.att.com,OFP_PROD_DB_Common_olph437,1425.9,151.14,9.4
12-01-2025,ofphsor04.bodc.att.com,OFP_Non_PROD_DB_Common_olph437,0,0,0
12-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_FS_olph437,265.29,15.45,17.1
12-01-2025,ofphsor04.bodc.att.com,OFP_PROD_FS_olph437,563.53,67.93,8.2
12-01-2025,ofphsor05.bodc.att.com,FFP_PROD_Linux_FS_fsprd448_Rep,0,0,0
12-01-2025,ofphsor05.bodc.att.com,FFP_PROD_Windows_FS_fsprd448_Rep,0,0,0
12-01-2025,ofphsor05.bodc.att.com,FFP_PROD_FS_flpd633_rep,272.36,19.67,13.8
12-01-2025,ofphsor05.bodc.att.com,FFP_PROD_DB_flpd633_rep,1425.23,310.12,4.5
12-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_bspebr02_dup,0,0,0
12-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_bspebr04_dup,1.62,0.04,37.3
12-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_olph437_dup,0,0,0
12-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd312_dup,11.44,0.14,82.7
12-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd544_dup,0,0,0
12-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd565_dup,0,0,0
12-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd633,15.18,0.63,23.9
12-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd119,0,0,0
12-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd304,0.79,0.01,53.9
12-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd448,3.01,0.15,20.5
12-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd475,0.31,0.01,32.1
12-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd476,0.18,0.01,34.1
12-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd508,1.39,0.02,57.9
12-01-2025,ffphsor01.ffdc.sbc.com,FFP_LOCAL_BKUP,0.11,0.01,7.5
12-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd11354,0,0,7.7
12-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd11355,0.01,0,10.9
12-01-2025,ffphsor02.ffdc.sbc.com,Test,0,0,0
12-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_Linux_FS_fsprd448,0,0,0
12-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_Windows_FS_fsprd448,0,0,0
12-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_Windows_FS_fsprd448,0,0,0
12-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_FS_flpd633,235.36,9.12,25.7
12-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_Linux_FS_fsprd448,0,0,0
12-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_FS_flpd633,278.13,20.33,13.6
12-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_DB_flpd633,0.14,0.05,2.7
12-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_DB_flpd633,1017.96,232.71,4.3
12-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_Linux_FS_olph437_Rep,0.07,0.01,13.3
12-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_Windows_FS_olph437_Rep,0,0,0
12-01-2025,ffphsor03.ffdc.sbc.com,test,0,0,1.8
12-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_DB_Common_olph437_Rep,1478.85,153.48,9.6
12-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_FS_olph437_Rep,527.56,57.6,9.1
12-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_Linux_FS_ALPH332_Rep,4.25,0.34,12.3
12-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_FS_ASPRD559_Rep,140.73,6.48,21.7
12-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_Windows_FS_ALPH332_Rep,0,0,0
12-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_DB_COMMON_ASPRD559_Rep,385.36,54.78,7
12-01-2025,yfphsor02.kmdc.att.com,test,0.01,0,1.9
12-01-2025,yfphsor02.kmdc.att.com,p5enb2d8_Repl,64.76,62.22,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb2d9_Repl,0.83,0.79,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb3d1_Repl,11.78,11.38,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb3d2_Repl,13.99,12.91,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb3d3_Repl,6.79,6.76,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb3d4_Repl,10.85,10.56,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb3d5_Repl,3.66,3.33,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb3d6_Repl,93.61,82.87,1.1
12-01-2025,yfphsor02.kmdc.att.com,p5enb3d7_Repl,0,0,0
12-01-2025,yfphsor02.kmdc.att.com,p5enb3d8_Repl,13.6,12.67,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb3d9_Repl,13.89,12.87,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb4d1_Repl,10.15,9.48,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb4d2_Repl,14.09,12.98,1
12-01-2025,yfphsor02.kmdc.att.com,p5enb4d3_Repl,3.64,3.3,1.1
12-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_DB_COMMON_TARGET,1096.68,276.47,3.9
12-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_FS_ALPH332_Rep,1192.22,64.24,18.5
12-01-2025,ufphsor03.madc.att.com,UFP_PROD_Linux_FS_ulph189,0.17,0.01,13.9
12-01-2025,ufphsor03.madc.att.com,UFP_PROD_FS_ulph189,411.15,40.37,10.1
12-01-2025,ufphsor03.madc.att.com,UFP_NonPROD_FS_ulph189,98.95,4.53,21.8
12-01-2025,ufphsor03.madc.att.com,UFP_PROD_DB_Common_ulph189,1264.22,338.54,3.7
12-01-2025,afphsor03.aldc.att.com,AFP_PROD_Linux_FS_alpd11665,0.08,0.01,8.3
12-01-2025,ofphsor02.bodc.att.com,test_ofphsor02,0,0,0
12-01-2025,ofphsor06.bodc.att.com,OFP_Nprod_Linux_FS_Test,0,0,0
12-01-2025,ofphsor06.bodc.att.com,OFP_Prod_Linux_FS_olpd11038,0,0,0.4
12-01-2025,ofphsor06.bodc.att.com,OFP_Prod_Linux_FS_olpd10888,0,0,0
12-01-2025,ofphsor06.bodc.att.com,OFP_Prod_Windows_FS_olpd10888,0,0,0
12-01-2025,ofphsor07.bodc.att.com,OFP_Nprod_Linux_FS_Test,0,0,0
12-01-2025,ofphsor07.bodc.att.com,OFP_PROD_Linux_FS_olpd10888,0.02,0.01,2.5
12-01-2025,ofphsor07.bodc.att.com,OFP_PROD_Windows_FS_olpd10888,0,0,0
12-01-2025,tfphsor06.dadc.sbc.com,CFP_Prod_FS_clph657_Rep,101.08,6.38,15.8
12-01-2025,tfphsor06.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlpd13422_SO06,0.25,0.01,19.7
12-01-2025,tfphsor06.dadc.sbc.com,CFP_Prod_DB_Common_clph657_Rep,1822.88,147.37,12.3
12-01-2025,tfphsor07.dadc.sbc.com,CFP_PROD_DB_Common_clph587_Rep,937.02,68.49,13.6
12-01-2025,tfphsor07.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlpd13422_SO07,0.13,0.01,14
12-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_Linux_FS_clpd13671,0,0,0
12-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_FS_clph657,101.67,6.38,15.9
12-01-2025,cfphsor04.sldc.sbc.com,CFP_Non_Prod_FS_clph657,72.97,4.4,16.6
12-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_DB_Common_clph657,1294.38,98.53,13.1
12-01-2025,cfphsor04.sldc.sbc.com,CFP_Non_Prod_DB_Common_clph657,291.38,9.32,31.2
12-01-2025,cfphsor06.sldc.sbc.com,test,0,0,0
12-01-2025,YFPHSOR01.kmdc.att.com,test_store,0,0,0
12-01-2025,YFPHSOR05.kmdc.att.com,YFP_Catalog_ylpd10529,0,0,0
12-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_Linux_FS_clpd13672,0,0,0
12-01-2025,cfphsor07.sldc.sbc.com,CFP_Non_PROD_FS_clph587,150.41,3.77,39.9
12-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_FS_clph587,63.43,2.67,23.7
12-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_clph587,534.43,42.56,12.5
12-01-2025,cfphsor07.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph587,172.23,23.72,7.2
12-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_clph444,2499.87,539.81,4.6
12-01-2025,cfphsor07.sldc.sbc.com,CFP_NonProd_FS_clph444,86.57,2.67,32.4
12-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_FS_clph444,552.17,49.62,11.1
12-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_cspr246,0,0,0
12-01-2025,cfphsor07.sldc.sbc.com,CFP_NonProd_FS_csprd370,0,0,0
12-01-2025,cfphsor07.sldc.sbc.com,CFP_Prod_FS_csprd370,9.22,0.26,35.4
12-01-2025,cfphsor07.sldc.sbc.com,p1ccr8d2,0,0,0
12-01-2025,ffphsor04.ffdc.sbc.com,FFP_flpd11354_common,0,0,0
12-01-2025,ffphsor05.ffdc.sbc.com,ffphsor05_common_flpd11354,0,0,0
12-01-2025,ffphsor06.ffdc.sbc.com,ffphsor06_common_flpd11354,0.01,0,13.1
12-01-2025,ffphsor11.ffdc.sbc.com,Test,0,0,0
12-01-2025,ffphsor07.ffdc.sbc.com,Test,0,0,0
12-01-2025,ffphsor08.ffdc.sbc.com,Test,0,0,0
12-01-2025,ffphsor09.ffdc.sbc.com,Test,0,0,0
12-01-2025,ffphsor10.ffdc.sbc.com,Test,0,0,0
13-01-2025,yfphsor03.kmdc.att.com,test,0,0,0
13-01-2025,yfphsor03.kmdc.att.com,AFP_PROD_DB_COMMON_ALPH332_02_Rep,271.19,233.98,1.1
13-01-2025,yfphsor03.kmdc.att.com,KGM_PROD_FS_YLPD10529,0,0,0
13-01-2025,yfphsor03.kmdc.att.com,KGM_NON_PROD_DB_Common_ylpd10529,401.45,41.72,9.6
13-01-2025,yfphsor03.kmdc.att.com,KGM_PROD_DB_Common_ylpd10529,0,0,0
13-01-2025,yfphsor03.kmdc.att.com,KGM_NonPROD_FS_ylpd10529,0,0,0
13-01-2025,yfphsor04.kmdc.att.com,test,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlph101,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tsprd653,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,test,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Windows_FS_tsprd653,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tsprd653,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tsprd653,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_Prod_Windows_FS_tsprd540,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tsprd540,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tsprd540,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tspr540,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tlph101,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tlph101,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Windows_FS_tlph101,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlph101,726.63,247.75,2.9
13-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tlph101,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlph101,209.34,10.01,20.9
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlph101,353.79,24.87,14.2
13-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_FS_tlpd11266,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlpd11266,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlpd11266,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tlpd11266,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlph102,159.09,2.11,75.5
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlph102,58.8,2.92,20.1
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlph102,79.33,10.78,7.3
13-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tlph102,0.01,0.01,0.9
13-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tsprd540,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tsprd540,85.6,4.96,17.2
13-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tsprd540,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tsprd540,19.92,2.59,7.6
13-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tsprd653,12.37,0.38,32.3
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tsprd653,64.72,5.27,12.2
13-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tsprd653,0.13,0.06,2.1
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tsprd653,179.72,25.69,6.9
13-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlpd237,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlpd237,61.61,3.85,16
13-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tlpd237,0,0,0
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlpd237,15.12,12.53,1.2
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_p1ccr7d6,0.04,0.01,2.7
13-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_p1ccr7d6_Tlph102,0,0,0
13-01-2025,tfphsor05.dadc.sbc.com,CFP_t1ccr2d5_Rep,0,0,0
13-01-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr1m2_Rep,0,0,0
13-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_csprd246_Rep,0,0,0
13-01-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr7d7_Rep,0,0,0.5
13-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_csprd246_Rep,0,0,0
13-01-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr7d8_Rep,0.04,0.04,0.9
13-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_csprd370_Rep,0,0,0
13-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_clph444_Rep,2688.13,592.79,4.5
13-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_csprd370_Rep,9.81,0.32,31.1
13-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_clph444_Rep,0,0,0
13-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_clph444_Rep,0,0,0
13-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_FS_clph444_Rep,518.17,49.55,10.4
13-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_cspr246_Rep,0.02,0.01,2.5
13-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_csprd246_Rep,0,0,0
13-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_FS_clph587_Rep,63.26,2.64,23.9
13-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_clph587_Rep,2.06,0.84,2.4
13-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_clph444_Rep_cfphsor05,186.25,11.82,15.7
13-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_dbcommon_clph444_cfphsor05,182.66,46.22,3.9
13-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_csprd246_Rep_cfphsor05,49.14,4.26,11.5
13-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_dbcommon_csprd246_Rep_cfphsor05,8.43,7.02,1.2
13-01-2025,tfphsor05.dadc.sbc.com,p1ccr8d2_target,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,t1ccr2d5,3.03,0.35,8.5
13-01-2025,cfphsor02.sldc.sbc.com,p1ccr1m2,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_FS_clph587,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_FS_clph587,515.17,7.8,66
13-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph587,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_clph587,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_Prod_Windows_FS_csprd370,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Windows_FS_csprd370,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_Linux_FS_csprd370,0,0.01,0.1
13-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Linux_FS_csprd370,5.37,0.18,29.1
13-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_Linux_FS_clph444,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,p1ccr7d7,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,p1ccr7d8,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_Prod_Windows_FS_clph444,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Linux_FS_clph444,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Windows_FS_clph444,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_clph444,12.96,6.19,2
13-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph444,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_FS_clph444,0,0.01,0.4
13-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_FS_clph444,0.15,0.3,0.4
13-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_FS_csprd246,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_Prod_FS_csprd246,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_cspr246,0,0,0
13-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_cspr246,0,0,0
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tlph101_Rep,0,0,0
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Windows_FS_tlph101_Rep,0,0,0
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlph101_Rep,1072.93,359.98,2.9
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Windows_FS_tsprd653_Rep,0,0,0
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tsprd653_Rep,0,0,0
13-01-2025,cfphsor03.sldc.sbc.com,TFP_Non_PROD_FS_tlph101_rep,0,0,0
13-01-2025,cfphsor03.sldc.sbc.com,TFP_Prod_Windows_FS_tsprd540_Rep,0,0,0
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlph101_rep,427.4,27.49,15.5
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tsprd540_Rep,0,0,0
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlph102_rep,61.2,3.39,18
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlph102_Rep,75.13,10.32,7.2
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tsprd540_Rep,95.95,5.08,18.8
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tsprd540_Rep,18.55,2.45,7.5
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tsprd653_Rep,180.19,26.08,6.9
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tsprd653_Rep,64.85,5.71,11.3
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlpd237_Rep,18.52,14.42,1.2
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlpd237_Rep,68.52,3.98,17.2
13-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_p1ccr7d6_Rep,0,0,0
13-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blph634,6.37,0.29,22.1
13-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blph874,4.95,0.09,54.6
13-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd267,0.38,0.04,9
13-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd466,2.78,0.09,30
13-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd483,1.03,0.05,20.6
13-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd649,1.89,0.09,21.3
13-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd685,2.89,0.1,28.2
13-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blpd739,1.14,0.03,42.6
13-01-2025,bfphsor01.bhdc.att.com,BPF_Catalog_blpd10808,0.05,0.01,4.6
13-01-2025,bfphsor01.bhdc.att.com,blpd10808,0,0,0
13-01-2025,bfphsor01.bhdc.att.com,blpd10809,0,0,0
13-01-2025,bfphsor01.bhdc.att.com,blpd10810,0,0,0
13-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlp13422_dup,0.12,0,37.4
13-01-2025,cfphsor01.sldc.sbc.com,OFP_Catalog_clpd13671,0,0,0
13-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clpd13671,0.02,0,11.4
13-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph444,4.94,0.27,18.1
13-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph587,4.07,0.11,37
13-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph657,4.99,0.16,31
13-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd246,0.16,0.02,10.2
13-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd370,1.77,0.09,18.7
13-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlph101_dup,11.78,0.35,33.9
13-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd653_dup,1.88,0.05,39.9
13-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd540_dup,0.7,0.02,32.2
13-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd11266_dup,1.8,0.03,70.4
13-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd237_dup,4.14,0.03,130.9
13-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlph102_dup,5.19,0.15,34.5
13-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd654_dup,3.74,0.11,32.9
13-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd245,2.86,0.05,55.2
